"","condition","block","category","token","N_A","N_B","N_C","N_subj","dot1x","dot1y","dot2x","dot2y","dot3x","dot3y","dot4x","dot4y","dot5x","dot5y","dot6x","dot6y","dot7x","dot7y","dot8x","dot8y","dot9x","dot9y"
"900",4,4,1,9,10,8,11,29,18,3,-8,14,8,0,-11,8,-19,-10,-7,1,-15,2,-11,-16,19,18
"901",4,4,2,1,5,19,5,29,10,13,-1,10,13,-1,-14,20,-12,-6,-2,4,-13,11,-9,-9,11,4
"902",4,4,2,2,13,13,3,29,12,10,6,6,17,1,-11,20,-12,-7,1,1,-15,11,-10,3,9,3
"903",4,4,2,3,5,15,9,29,20,18,6,1,9,0,-4,15,-14,-11,-2,4,-14,3,-7,-11,12,0
"904",4,4,2,4,10,14,5,29,10,13,-9,14,14,-1,-13,20,-8,-5,-1,3,-14,11,-9,-7,11,4
"905",4,4,2,5,9,13,7,29,11,13,1,11,14,1,-13,21,-14,-5,-3,2,-18,16,-6,-10,11,6
"906",4,4,2,6,9,14,6,29,11,13,0,12,12,-1,-10,20,-8,-10,-5,-7,-16,18,-8,-6,10,-6
"907",4,4,2,7,6,22,1,29,10,14,0,11,12,0,-14,20,-12,-4,-1,3,-13,10,-9,-7,11,4
"908",4,4,2,8,7,12,10,29,9,13,-1,11,11,1,-11,18,-16,-13,3,1,-15,12,-10,-6,8,-1
"909",4,4,2,9,10,11,8,29,6,17,4,9,21,-4,-15,22,-11,-7,-10,7,-15,18,-13,-13,2,5
"910",4,4,3,1,2,9,18,29,14,-1,-3,19,9,-5,-10,9,-6,-13,-2,0,-13,19,-3,-12,13,5
"911",4,4,3,2,8,9,12,29,17,2,-4,16,16,-10,-11,10,-12,-12,-5,1,-9,22,-1,-11,12,4
"912",4,4,3,3,5,2,22,29,20,2,-3,21,9,-5,-10,10,-11,-21,-3,1,-19,16,-2,-11,12,3
"913",4,4,3,4,6,3,20,29,14,-2,-5,20,9,-4,-10,11,-8,-14,-3,-1,-13,23,-4,-11,11,5
"914",4,4,3,5,3,6,20,29,15,-3,-4,19,8,-3,-9,8,-8,-14,-4,5,-15,21,-2,-10,11,6
"915",4,4,3,6,8,8,13,29,12,-4,3,19,10,-3,0,0,-15,-17,-6,-9,-13,14,-4,-11,20,13
"916",4,4,3,7,8,3,18,29,15,-2,-4,19,10,-5,-10,8,-5,-12,-3,0,-14,20,-2,-13,12,6
"917",4,4,3,8,3,5,21,29,14,-1,0,14,7,-6,-9,8,-5,-14,-3,1,-15,23,-3,-13,11,5
"918",4,4,3,9,12,9,8,29,14,3,-9,12,6,-6,-17,2,-8,-13,-4,-1,-14,19,-11,-7,7,2
"919",4,5,1,1,17,9,3,29,13,-7,4,12,14,-2,-16,9,-11,-1,-6,0,-5,8,-6,-9,17,5
"920",4,5,1,2,12,12,5,29,14,3,-5,17,22,6,-10,9,-12,0,-4,3,-3,7,-6,-10,8,10
"921",4,5,1,3,14,7,8,29,22,3,-7,20,9,6,-9,9,-16,1,-4,6,-2,10,-10,-12,12,10
"922",4,5,1,4,11,11,7,29,13,3,-5,18,11,-4,-10,10,-10,-2,-6,5,-5,8,-1,-11,13,9
"923",4,5,1,5,13,12,4,29,15,2,-7,19,15,-2,-9,12,-11,-2,-2,1,-4,10,-7,-8,12,10
"924",4,5,1,6,19,7,3,29,19,7,2,11,21,-12,-13,7,-8,1,-8,6,-1,6,0,-8,17,1
"925",4,5,1,7,23,5,1,29,13,2,-6,20,13,-3,-10,10,-11,-1,1,8,-9,3,-7,-8,12,10
"926",4,5,1,8,15,8,6,29,17,7,-6,20,16,-4,-8,11,-6,4,-4,9,-10,8,-14,-9,8,7
"927",4,5,1,9,16,8,5,29,18,3,-8,14,8,0,-11,8,-19,-10,-7,1,-15,2,-11,-16,19,18
"928",4,5,2,1,9,19,1,29,10,13,-1,10,13,-1,-14,20,-12,-6,-2,4,-13,11,-9,-9,11,4
"929",4,5,2,2,8,14,7,29,12,10,6,6,17,1,-11,20,-12,-7,1,1,-15,11,-10,3,9,3
"930",4,5,2,3,6,14,9,29,20,18,6,1,9,0,-4,15,-14,-11,-2,4,-14,3,-7,-11,12,0
"931",4,5,2,4,9,13,7,29,10,13,-9,14,14,-1,-13,20,-8,-5,-1,3,-14,11,-9,-7,11,4
"932",4,5,2,5,4,19,6,29,11,13,1,11,14,1,-13,21,-14,-5,-3,2,-18,16,-6,-10,11,6
"933",4,5,2,6,9,16,4,29,11,13,0,12,12,-1,-10,20,-8,-10,-5,-7,-16,18,-8,-6,10,-6
"934",4,5,2,7,4,22,3,29,10,14,0,11,12,0,-14,20,-12,-4,-1,3,-13,10,-9,-7,11,4
"935",4,5,2,8,7,14,8,29,9,13,-1,11,11,1,-11,18,-16,-13,3,1,-15,12,-10,-6,8,-1
"936",4,5,2,9,11,14,4,29,6,17,4,9,21,-4,-15,22,-11,-7,-10,7,-15,18,-13,-13,2,5
"937",4,5,3,1,2,6,21,29,14,-1,-3,19,9,-5,-10,9,-6,-13,-2,0,-13,19,-3,-12,13,5
"938",4,5,3,2,8,6,15,29,17,2,-4,16,16,-10,-11,10,-12,-12,-5,1,-9,22,-1,-11,12,4
"939",4,5,3,3,3,4,22,29,20,2,-3,21,9,-5,-10,10,-11,-21,-3,1,-19,16,-2,-11,12,3
"940",4,5,3,4,3,3,23,29,14,-2,-5,20,9,-4,-10,11,-8,-14,-3,-1,-13,23,-4,-11,11,5
"941",4,5,3,5,2,5,22,29,15,-3,-4,19,8,-3,-9,8,-8,-14,-4,5,-15,21,-2,-10,11,6
"942",4,5,3,6,6,7,16,29,12,-4,3,19,10,-3,0,0,-15,-17,-6,-9,-13,14,-4,-11,20,13
"943",4,5,3,7,2,9,18,29,15,-2,-4,19,10,-5,-10,8,-5,-12,-3,0,-14,20,-2,-13,12,6
"944",4,5,3,8,1,2,26,29,14,-1,0,14,7,-6,-9,8,-5,-14,-3,1,-15,23,-3,-13,11,5
"945",4,5,3,9,11,8,10,29,14,3,-9,12,6,-6,-17,2,-8,-13,-4,-1,-14,19,-11,-7,7,2
"946",4,6,1,1,18,8,3,29,13,-7,4,12,14,-2,-16,9,-11,-1,-6,0,-5,8,-6,-9,17,5
"947",4,6,1,2,16,7,6,29,14,3,-5,17,22,6,-10,9,-12,0,-4,3,-3,7,-6,-10,8,10
"948",4,6,1,3,14,9,6,29,22,3,-7,20,9,6,-9,9,-16,1,-4,6,-2,10,-10,-12,12,10
"949",4,6,1,4,17,8,4,29,13,3,-5,18,11,-4,-10,10,-10,-2,-6,5,-5,8,-1,-11,13,9
"950",4,6,1,5,13,12,4,29,15,2,-7,19,15,-2,-9,12,-11,-2,-2,1,-4,10,-7,-8,12,10
"951",4,6,1,6,12,10,7,29,19,7,2,11,21,-12,-13,7,-8,1,-8,6,-1,6,0,-8,17,1
"952",4,6,1,7,16,11,2,29,13,2,-6,20,13,-3,-10,10,-11,-1,1,8,-9,3,-7,-8,12,10
"953",4,6,1,8,15,11,3,29,17,7,-6,20,16,-4,-8,11,-6,4,-4,9,-10,8,-14,-9,8,7
"954",4,6,1,9,15,9,5,29,18,3,-8,14,8,0,-11,8,-19,-10,-7,1,-15,2,-11,-16,19,18
"955",4,6,2,1,7,18,4,29,10,13,-1,10,13,-1,-14,20,-12,-6,-2,4,-13,11,-9,-9,11,4
"956",4,6,2,2,14,8,7,29,12,10,6,6,17,1,-11,20,-12,-7,1,1,-15,11,-10,3,9,3
"957",4,6,2,3,7,13,9,29,20,18,6,1,9,0,-4,15,-14,-11,-2,4,-14,3,-7,-11,12,0
"958",4,6,2,4,10,16,3,29,10,13,-9,14,14,-1,-13,20,-8,-5,-1,3,-14,11,-9,-7,11,4
"959",4,6,2,5,10,13,6,29,11,13,1,11,14,1,-13,21,-14,-5,-3,2,-18,16,-6,-10,11,6
"960",4,6,2,6,11,14,4,29,11,13,0,12,12,-1,-10,20,-8,-10,-5,-7,-16,18,-8,-6,10,-6
"961",4,6,2,7,7,19,3,29,10,14,0,11,12,0,-14,20,-12,-4,-1,3,-13,10,-9,-7,11,4
"962",4,6,2,8,7,16,6,29,9,13,-1,11,11,1,-11,18,-16,-13,3,1,-15,12,-10,-6,8,-1
"963",4,6,2,9,6,16,7,29,6,17,4,9,21,-4,-15,22,-11,-7,-10,7,-15,18,-13,-13,2,5
"964",4,6,3,1,2,6,21,29,14,-1,-3,19,9,-5,-10,9,-6,-13,-2,0,-13,19,-3,-12,13,5
"965",4,6,3,2,2,9,18,29,17,2,-4,16,16,-10,-11,10,-12,-12,-5,1,-9,22,-1,-11,12,4
"966",4,6,3,3,1,4,24,29,20,2,-3,21,9,-5,-10,10,-11,-21,-3,1,-19,16,-2,-11,12,3
"967",4,6,3,4,4,3,22,29,14,-2,-5,20,9,-4,-10,11,-8,-14,-3,-1,-13,23,-4,-11,11,5
"968",4,6,3,5,2,8,19,29,15,-3,-4,19,8,-3,-9,8,-8,-14,-4,5,-15,21,-2,-10,11,6
"969",4,6,3,6,5,6,18,29,12,-4,3,19,10,-3,0,0,-15,-17,-6,-9,-13,14,-4,-11,20,13
"970",4,6,3,7,3,3,23,29,15,-2,-4,19,10,-5,-10,8,-5,-12,-3,0,-14,20,-2,-13,12,6
"971",4,6,3,8,4,0,25,29,14,-1,0,14,7,-6,-9,8,-5,-14,-3,1,-15,23,-3,-13,11,5
"972",4,6,3,9,8,10,11,29,14,3,-9,12,6,-6,-17,2,-8,-13,-4,-1,-14,19,-11,-7,7,2
"973",4,7,1,1,19,7,3,29,13,-7,4,12,14,-2,-16,9,-11,-1,-6,0,-5,8,-6,-9,17,5
"974",4,7,1,2,12,12,5,29,14,3,-5,17,22,6,-10,9,-12,0,-4,3,-3,7,-6,-10,8,10
"975",4,7,1,3,13,11,5,29,22,3,-7,20,9,6,-9,9,-16,1,-4,6,-2,10,-10,-12,12,10
"976",4,7,1,4,13,12,4,29,13,3,-5,18,11,-4,-10,10,-10,-2,-6,5,-5,8,-1,-11,13,9
"977",4,7,1,5,14,15,0,29,15,2,-7,19,15,-2,-9,12,-11,-2,-2,1,-4,10,-7,-8,12,10
"978",4,7,1,6,12,7,10,29,19,7,2,11,21,-12,-13,7,-8,1,-8,6,-1,6,0,-8,17,1
"979",4,7,1,7,21,7,1,29,13,2,-6,20,13,-3,-10,10,-11,-1,1,8,-9,3,-7,-8,12,10
"980",4,7,1,8,14,9,6,29,17,7,-6,20,16,-4,-8,11,-6,4,-4,9,-10,8,-14,-9,8,7
"981",4,7,1,9,19,5,5,29,18,3,-8,14,8,0,-11,8,-19,-10,-7,1,-15,2,-11,-16,19,18
"982",4,7,2,1,6,18,5,29,10,13,-1,10,13,-1,-14,20,-12,-6,-2,4,-13,11,-9,-9,11,4
"983",4,7,2,2,12,12,5,29,12,10,6,6,17,1,-11,20,-12,-7,1,1,-15,11,-10,3,9,3
"984",4,7,2,3,8,13,8,29,20,18,6,1,9,0,-4,15,-14,-11,-2,4,-14,3,-7,-11,12,0
"985",4,7,2,4,7,16,6,29,10,13,-9,14,14,-1,-13,20,-8,-5,-1,3,-14,11,-9,-7,11,4
"986",4,7,2,5,6,19,4,29,11,13,1,11,14,1,-13,21,-14,-5,-3,2,-18,16,-6,-10,11,6
"987",4,7,2,6,11,16,2,29,11,13,0,12,12,-1,-10,20,-8,-10,-5,-7,-16,18,-8,-6,10,-6
"988",4,7,2,7,4,22,3,29,10,14,0,11,12,0,-14,20,-12,-4,-1,3,-13,10,-9,-7,11,4
"989",4,7,2,8,6,13,10,29,9,13,-1,11,11,1,-11,18,-16,-13,3,1,-15,12,-10,-6,8,-1
"990",4,7,2,9,8,12,9,29,6,17,4,9,21,-4,-15,22,-11,-7,-10,7,-15,18,-13,-13,2,5
"991",4,7,3,1,3,6,20,29,14,-1,-3,19,9,-5,-10,9,-6,-13,-2,0,-13,19,-3,-12,13,5
"992",4,7,3,2,5,11,13,29,17,2,-4,16,16,-10,-11,10,-12,-12,-5,1,-9,22,-1,-11,12,4
"993",4,7,3,3,3,5,21,29,20,2,-3,21,9,-5,-10,10,-11,-21,-3,1,-19,16,-2,-11,12,3
"994",4,7,3,4,4,3,22,29,14,-2,-5,20,9,-4,-10,11,-8,-14,-3,-1,-13,23,-4,-11,11,5
"995",4,7,3,5,1,3,25,29,15,-3,-4,19,8,-3,-9,8,-8,-14,-4,5,-15,21,-2,-10,11,6
"996",4,7,3,6,1,7,21,29,12,-4,3,19,10,-3,0,0,-15,-17,-6,-9,-13,14,-4,-11,20,13
"997",4,7,3,7,2,7,20,29,15,-2,-4,19,10,-5,-10,8,-5,-12,-3,0,-14,20,-2,-13,12,6
"998",4,7,3,8,1,4,24,29,14,-1,0,14,7,-6,-9,8,-5,-14,-3,1,-15,23,-3,-13,11,5
"999",4,7,3,9,10,9,10,29,14,3,-9,12,6,-6,-17,2,-8,-13,-4,-1,-14,19,-11,-7,7,2
"1000",4,8,1,1,18,8,3,29,13,-7,4,12,14,-2,-16,9,-11,-1,-6,0,-5,8,-6,-9,17,5
"1001",4,8,1,2,15,12,2,29,14,3,-5,17,22,6,-10,9,-12,0,-4,3,-3,7,-6,-10,8,10
"1002",4,8,1,3,16,9,4,29,22,3,-7,20,9,6,-9,9,-16,1,-4,6,-2,10,-10,-12,12,10
"1003",4,8,1,4,18,8,3,29,13,3,-5,18,11,-4,-10,10,-10,-2,-6,5,-5,8,-1,-11,13,9
"1004",4,8,1,5,16,12,1,29,15,2,-7,19,15,-2,-9,12,-11,-2,-2,1,-4,10,-7,-8,12,10
"1005",4,8,1,6,15,6,8,29,19,7,2,11,21,-12,-13,7,-8,1,-8,6,-1,6,0,-8,17,1
"1006",4,8,1,7,18,9,2,29,13,2,-6,20,13,-3,-10,10,-11,-1,1,8,-9,3,-7,-8,12,10
"1007",4,8,1,8,20,6,3,29,17,7,-6,20,16,-4,-8,11,-6,4,-4,9,-10,8,-14,-9,8,7
"1008",4,8,1,9,18,5,6,29,18,3,-8,14,8,0,-11,8,-19,-10,-7,1,-15,2,-11,-16,19,18
"1009",4,8,2,1,6,20,3,29,10,13,-1,10,13,-1,-14,20,-12,-6,-2,4,-13,11,-9,-9,11,4
"1010",4,8,2,2,11,11,7,29,12,10,6,6,17,1,-11,20,-12,-7,1,1,-15,11,-10,3,9,3
"1011",4,8,2,3,4,16,9,29,20,18,6,1,9,0,-4,15,-14,-11,-2,4,-14,3,-7,-11,12,0
"1012",4,8,2,4,10,19,0,29,10,13,-9,14,14,-1,-13,20,-8,-5,-1,3,-14,11,-9,-7,11,4
"1013",4,8,2,5,7,17,5,29,11,13,1,11,14,1,-13,21,-14,-5,-3,2,-18,16,-6,-10,11,6
"1014",4,8,2,6,4,19,6,29,11,13,0,12,12,-1,-10,20,-8,-10,-5,-7,-16,18,-8,-6,10,-6
"1015",4,8,2,7,5,22,2,29,10,14,0,11,12,0,-14,20,-12,-4,-1,3,-13,10,-9,-7,11,4
"1016",4,8,2,8,6,18,5,29,9,13,-1,11,11,1,-11,18,-16,-13,3,1,-15,12,-10,-6,8,-1
"1017",4,8,2,9,4,19,6,29,6,17,4,9,21,-4,-15,22,-11,-7,-10,7,-15,18,-13,-13,2,5
"1018",4,8,3,1,1,6,22,29,14,-1,-3,19,9,-5,-10,9,-6,-13,-2,0,-13,19,-3,-12,13,5
"1019",4,8,3,2,4,5,20,29,17,2,-4,16,16,-10,-11,10,-12,-12,-5,1,-9,22,-1,-11,12,4
"1020",4,8,3,3,2,1,26,29,20,2,-3,21,9,-5,-10,10,-11,-21,-3,1,-19,16,-2,-11,12,3
"1021",4,8,3,4,1,4,24,29,14,-2,-5,20,9,-4,-10,11,-8,-14,-3,-1,-13,23,-4,-11,11,5
"1022",4,8,3,5,2,2,25,29,15,-3,-4,19,8,-3,-9,8,-8,-14,-4,5,-15,21,-2,-10,11,6
"1023",4,8,3,6,4,7,18,29,12,-4,3,19,10,-3,0,0,-15,-17,-6,-9,-13,14,-4,-11,20,13
"1024",4,8,3,7,2,3,24,29,15,-2,-4,19,10,-5,-10,8,-5,-12,-3,0,-14,20,-2,-13,12,6
"1025",4,8,3,8,1,5,23,29,14,-1,0,14,7,-6,-9,8,-5,-14,-3,1,-15,23,-3,-13,11,5
"1026",4,8,3,9,12,9,8,29,14,3,-9,12,6,-6,-17,2,-8,-13,-4,-1,-14,19,-11,-7,7,2
"1027",4,9,1,1,17,11,1,29,13,-7,4,12,14,-2,-16,9,-11,-1,-6,0,-5,8,-6,-9,17,5
"1028",4,9,1,2,18,4,7,29,14,3,-5,17,22,6,-10,9,-12,0,-4,3,-3,7,-6,-10,8,10
"1029",4,9,1,3,17,7,5,29,22,3,-7,20,9,6,-9,9,-16,1,-4,6,-2,10,-10,-12,12,10
"1030",4,9,1,4,17,9,3,29,13,3,-5,18,11,-4,-10,10,-10,-2,-6,5,-5,8,-1,-11,13,9
"1031",4,9,1,5,16,12,1,29,15,2,-7,19,15,-2,-9,12,-11,-2,-2,1,-4,10,-7,-8,12,10
"1032",4,9,1,6,17,6,6,29,19,7,2,11,21,-12,-13,7,-8,1,-8,6,-1,6,0,-8,17,1
"1033",4,9,1,7,19,7,3,29,13,2,-6,20,13,-3,-10,10,-11,-1,1,8,-9,3,-7,-8,12,10
"1034",4,9,1,8,20,8,1,29,17,7,-6,20,16,-4,-8,11,-6,4,-4,9,-10,8,-14,-9,8,7
"1035",4,9,1,9,16,6,7,29,18,3,-8,14,8,0,-11,8,-19,-10,-7,1,-15,2,-11,-16,19,18
"1036",4,9,2,1,5,22,2,29,10,13,-1,10,13,-1,-14,20,-12,-6,-2,4,-13,11,-9,-9,11,4
"1037",4,9,2,2,9,13,7,29,12,10,6,6,17,1,-11,20,-12,-7,1,1,-15,11,-10,3,9,3
"1038",4,9,2,3,8,12,9,29,20,18,6,1,9,0,-4,15,-14,-11,-2,4,-14,3,-7,-11,12,0
"1039",4,9,2,4,9,17,3,29,10,13,-9,14,14,-1,-13,20,-8,-5,-1,3,-14,11,-9,-7,11,4
"1040",4,9,2,5,10,15,4,29,11,13,1,11,14,1,-13,21,-14,-5,-3,2,-18,16,-6,-10,11,6
"1041",4,9,2,6,10,17,2,29,11,13,0,12,12,-1,-10,20,-8,-10,-5,-7,-16,18,-8,-6,10,-6
"1042",4,9,2,7,6,21,2,29,10,14,0,11,12,0,-14,20,-12,-4,-1,3,-13,10,-9,-7,11,4
"1043",4,9,2,8,7,16,6,29,9,13,-1,11,11,1,-11,18,-16,-13,3,1,-15,12,-10,-6,8,-1
"1044",4,9,2,9,6,19,4,29,6,17,4,9,21,-4,-15,22,-11,-7,-10,7,-15,18,-13,-13,2,5
"1045",4,9,3,1,1,6,22,29,14,-1,-3,19,9,-5,-10,9,-6,-13,-2,0,-13,19,-3,-12,13,5
"1046",4,9,3,2,3,6,20,29,17,2,-4,16,16,-10,-11,10,-12,-12,-5,1,-9,22,-1,-11,12,4
"1047",4,9,3,3,2,5,22,29,20,2,-3,21,9,-5,-10,10,-11,-21,-3,1,-19,16,-2,-11,12,3
"1048",4,9,3,4,0,5,24,29,14,-2,-5,20,9,-4,-10,11,-8,-14,-3,-1,-13,23,-4,-11,11,5
"1049",4,9,3,5,1,5,23,29,15,-3,-4,19,8,-3,-9,8,-8,-14,-4,5,-15,21,-2,-10,11,6
"1050",4,9,3,6,5,4,20,29,12,-4,3,19,10,-3,0,0,-15,-17,-6,-9,-13,14,-4,-11,20,13
"1051",4,9,3,7,2,6,21,29,15,-2,-4,19,10,-5,-10,8,-5,-12,-3,0,-14,20,-2,-13,12,6
"1052",4,9,3,8,0,6,23,29,14,-1,0,14,7,-6,-9,8,-5,-14,-3,1,-15,23,-3,-13,11,5
"1053",4,9,3,9,12,6,11,29,14,3,-9,12,6,-6,-17,2,-8,-13,-4,-1,-14,19,-11,-7,7,2
"1054",4,10,1,1,19,6,4,29,13,-7,4,12,14,-2,-16,9,-11,-1,-6,0,-5,8,-6,-9,17,5
"1055",4,10,1,2,21,5,3,29,14,3,-5,17,22,6,-10,9,-12,0,-4,3,-3,7,-6,-10,8,10
"1056",4,10,1,3,17,7,5,29,22,3,-7,20,9,6,-9,9,-16,1,-4,6,-2,10,-10,-12,12,10
"1057",4,10,1,4,17,10,2,29,13,3,-5,18,11,-4,-10,10,-10,-2,-6,5,-5,8,-1,-11,13,9
"1058",4,10,1,5,18,9,2,29,15,2,-7,19,15,-2,-9,12,-11,-2,-2,1,-4,10,-7,-8,12,10
"1059",4,10,1,6,20,5,4,29,19,7,2,11,21,-12,-13,7,-8,1,-8,6,-1,6,0,-8,17,1
"1060",4,10,1,7,16,11,2,29,13,2,-6,20,13,-3,-10,10,-11,-1,1,8,-9,3,-7,-8,12,10
"1061",4,10,1,8,20,7,2,29,17,7,-6,20,16,-4,-8,11,-6,4,-4,9,-10,8,-14,-9,8,7
"1062",4,10,1,9,19,3,7,29,18,3,-8,14,8,0,-11,8,-19,-10,-7,1,-15,2,-11,-16,19,18
"1063",4,10,2,1,5,22,2,29,10,13,-1,10,13,-1,-14,20,-12,-6,-2,4,-13,11,-9,-9,11,4
"1064",4,10,2,2,12,12,5,29,12,10,6,6,17,1,-11,20,-12,-7,1,1,-15,11,-10,3,9,3
"1065",4,10,2,3,7,18,4,29,20,18,6,1,9,0,-4,15,-14,-11,-2,4,-14,3,-7,-11,12,0
"1066",4,10,2,4,12,14,3,29,10,13,-9,14,14,-1,-13,20,-8,-5,-1,3,-14,11,-9,-7,11,4
"1067",4,10,2,5,5,23,1,29,11,13,1,11,14,1,-13,21,-14,-5,-3,2,-18,16,-6,-10,11,6
"1068",4,10,2,6,8,19,2,29,11,13,0,12,12,-1,-10,20,-8,-10,-5,-7,-16,18,-8,-6,10,-6
"1069",4,10,2,7,5,23,1,29,10,14,0,11,12,0,-14,20,-12,-4,-1,3,-13,10,-9,-7,11,4
"1070",4,10,2,8,5,18,6,29,9,13,-1,11,11,1,-11,18,-16,-13,3,1,-15,12,-10,-6,8,-1
"1071",4,10,2,9,7,18,4,29,6,17,4,9,21,-4,-15,22,-11,-7,-10,7,-15,18,-13,-13,2,5
"1072",4,10,3,1,1,8,20,29,14,-1,-3,19,9,-5,-10,9,-6,-13,-2,0,-13,19,-3,-12,13,5
"1073",4,10,3,2,5,3,21,29,17,2,-4,16,16,-10,-11,10,-12,-12,-5,1,-9,22,-1,-11,12,4
"1074",4,10,3,3,3,4,22,29,20,2,-3,21,9,-5,-10,10,-11,-21,-3,1,-19,16,-2,-11,12,3
"1075",4,10,3,4,2,5,22,29,14,-2,-5,20,9,-4,-10,11,-8,-14,-3,-1,-13,23,-4,-11,11,5
"1076",4,10,3,5,3,4,22,29,15,-3,-4,19,8,-3,-9,8,-8,-14,-4,5,-15,21,-2,-10,11,6
"1077",4,10,3,6,2,7,20,29,12,-4,3,19,10,-3,0,0,-15,-17,-6,-9,-13,14,-4,-11,20,13
"1078",4,10,3,7,1,5,23,29,15,-2,-4,19,10,-5,-10,8,-5,-12,-3,0,-14,20,-2,-13,12,6
"1079",4,10,3,8,3,3,23,29,14,-1,0,14,7,-6,-9,8,-5,-14,-3,1,-15,23,-3,-13,11,5
"1080",4,10,3,9,12,8,9,29,14,3,-9,12,6,-6,-17,2,-8,-13,-4,-1,-14,19,-11,-7,7,2
